GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,#NOTE - CENSUS BLOCK IS THE LAST 6 of GEO.id
1400000US36011040100,36011040100,"Census Tract 401, Cayuga County, New York",45597,5622,
1400000US36011040200,36011040200,"Census Tract 402, Cayuga County, New York",59069,5796,
1400000US36011040300,36011040300,"Census Tract 403, Cayuga County, New York",48092,5810,
1400000US36011040400,36011040400,"Census Tract 404, Cayuga County, New York",54564,4810,
1400000US36011040500,36011040500,"Census Tract 405, Cayuga County, New York",60194,2167,
1400000US36011040600,36011040600,"Census Tract 406, Cayuga County, New York",67961,9739,
1400000US36011040700,36011040700,"Census Tract 407, Cayuga County, New York",76468,8782,
1400000US36011040800,36011040800,"Census Tract 408, Cayuga County, New York",58750,3559,
1400000US36011040900,36011040900,"Census Tract 409, Cayuga County, New York",55036,3378,
1400000US36011041000,36011041000,"Census Tract 410, Cayuga County, New York",62010,3429,
1400000US36011041100,36011041100,"Census Tract 411, Cayuga County, New York",70968,8673,
1400000US36011041200,36011041200,"Census Tract 412, Cayuga County, New York",56858,4425,
1400000US36011041300,36011041300,"Census Tract 413, Cayuga County, New York",36936,8472,
1400000US36011041400,36011041400,"Census Tract 414, Cayuga County, New York",37739,5449,
1400000US36011041500,36011041500,"Census Tract 415, Cayuga County, New York",46875,9564,
1400000US36011041600,36011041600,"Census Tract 416, Cayuga County, New York",61681,7891,
1400000US36011041700,36011041700,"Census Tract 417, Cayuga County, New York",41737,6695,
1400000US36011041800,36011041800,"Census Tract 418, Cayuga County, New York",36096,5577,
1400000US36011042100,36011042100,"Census Tract 421, Cayuga County, New York",24486,3228,
1400000US36011990200,36011990200,"Census Tract 9902, Cayuga County, New York",-,**,
1400000US36013030100,36013030100,"Census Tract 301, Chautauqua County, New York",26739,3332,
1400000US36013030200,36013030200,"Census Tract 302, Chautauqua County, New York",30844,2598,
1400000US36013030300,36013030300,"Census Tract 303, Chautauqua County, New York",25208,7307,
1400000US36013030400,36013030400,"Census Tract 304, Chautauqua County, New York",36734,3097,
1400000US36013030500,36013030500,"Census Tract 305, Chautauqua County, New York",13693,2352,
1400000US36013030600,36013030600,"Census Tract 306, Chautauqua County, New York",33912,4964,
1400000US36013030700,36013030700,"Census Tract 307, Chautauqua County, New York",42794,5759,
1400000US36013030800,36013030800,"Census Tract 308, Chautauqua County, New York",43627,5525,
1400000US36013035100,36013035100,"Census Tract 351, Chautauqua County, New York",45663,5441,
1400000US36013035300,36013035300,"Census Tract 353, Chautauqua County, New York",58023,5732,
1400000US36013035400,36013035400,"Census Tract 354, Chautauqua County, New York",26237,4420,
1400000US36013035500,36013035500,"Census Tract 355, Chautauqua County, New York",43415,4161,
1400000US36013035600,36013035600,"Census Tract 356, Chautauqua County, New York",41012,4068,
1400000US36013035700,36013035700,"Census Tract 357, Chautauqua County, New York",42250,9448,
1400000US36013035800,36013035800,"Census Tract 358, Chautauqua County, New York",37826,8254,
1400000US36013035901,36013035901,"Census Tract 359.01, Chautauqua County, New York",51234,7239,
1400000US36013035902,36013035902,"Census Tract 359.02, Chautauqua County, New York",22750,26340,
1400000US36013036000,36013036000,"Census Tract 360, Chautauqua County, New York",50033,6110,
1400000US36013036100,36013036100,"Census Tract 361, Chautauqua County, New York",48725,3288,
1400000US36013036300,36013036300,"Census Tract 363, Chautauqua County, New York",39599,5043,
1400000US36013036401,36013036401,"Census Tract 364.01, Chautauqua County, New York",50682,6668,
1400000US36013036402,36013036402,"Census Tract 364.02, Chautauqua County, New York",50921,8074,
1400000US36013036500,36013036500,"Census Tract 365, Chautauqua County, New York",40536,6900,
1400000US36013036600,36013036600,"Census Tract 366, Chautauqua County, New York",41923,5045,
1400000US36013036700,36013036700,"Census Tract 367, Chautauqua County, New York",45326,3291,
1400000US36013036800,36013036800,"Census Tract 368, Chautauqua County, New York",48884,3605,
1400000US36013036901,36013036901,"Census Tract 369.01, Chautauqua County, New York",49671,4568,
1400000US36013036902,36013036902,"Census Tract 369.02, Chautauqua County, New York",56019,11687,
1400000US36013037000,36013037000,"Census Tract 370, Chautauqua County, New York",53240,5259,
1400000US36013037100,36013037100,"Census Tract 371, Chautauqua County, New York",49301,8290,
1400000US36013037200,36013037200,"Census Tract 372, Chautauqua County, New York",51683,5590,
1400000US36013037300,36013037300,"Census Tract 373, Chautauqua County, New York",45735,4643,
1400000US36013037400,36013037400,"Census Tract 374, Chautauqua County, New York",47147,4344,
1400000US36013037500,36013037500,"Census Tract 375, Chautauqua County, New York",48750,3116,
1400000US36013037600,36013037600,"Census Tract 376, Chautauqua County, New York",50122,9159,
1400000US36013990000,36013990000,"Census Tract 9900, Chautauqua County, New York",-,**,
1400000US36015000100,36015000100,"Census Tract 1, Chemung County, New York",26076,3898,
1400000US36015000200,36015000200,"Census Tract 2, Chemung County, New York",32411,9101,
1400000US36015000300,36015000300,"Census Tract 3, Chemung County, New York",-,**,
1400000US36015000400,36015000400,"Census Tract 4, Chemung County, New York",48320,5231,
1400000US36015000500,36015000500,"Census Tract 5, Chemung County, New York",48594,8016,
1400000US36015000600,36015000600,"Census Tract 6, Chemung County, New York",22134,5226,
1400000US36015000700,36015000700,"Census Tract 7, Chemung County, New York",15700,6044,
1400000US36015000900,36015000900,"Census Tract 9, Chemung County, New York",42358,13815,
1400000US36015001000,36015001000,"Census Tract 10, Chemung County, New York",21373,2539,
1400000US36015001100,36015001100,"Census Tract 11, Chemung County, New York",38736,3294,
1400000US36015010100,36015010100,"Census Tract 101, Chemung County, New York",51612,3523,
1400000US36015010200,36015010200,"Census Tract 102, Chemung County, New York",61306,3614,
1400000US36015010300,36015010300,"Census Tract 103, Chemung County, New York",62167,8738,
1400000US36015010400,36015010400,"Census Tract 104, Chemung County, New York",56198,4614,
1400000US36015010500,36015010500,"Census Tract 105, Chemung County, New York",42414,9918,
1400000US36015010600,36015010600,"Census Tract 106, Chemung County, New York",52569,8854,
1400000US36015010700,36015010700,"Census Tract 107, Chemung County, New York",79635,7520,
1400000US36015010800,36015010800,"Census Tract 108, Chemung County, New York",30789,4077,
1400000US36015010900,36015010900,"Census Tract 109, Chemung County, New York",79592,8976,
1400000US36015011000,36015011000,"Census Tract 110, Chemung County, New York",54412,5316,
1400000US36015011100,36015011100,"Census Tract 111, Chemung County, New York",40375,5425,
1400000US36015011200,36015011200,"Census Tract 112, Chemung County, New York",56744,6416,
1400000US36017970100,36017970100,"Census Tract 9701, Chenango County, New York",44476,4024,
1400000US36017970200,36017970200,"Census Tract 9702, Chenango County, New York",45822,4540,
1400000US36017970300,36017970300,"Census Tract 9703, Chenango County, New York",41439,7790,
1400000US36017970400,36017970400,"Census Tract 9704, Chenango County, New York",26596,3233,
1400000US36017970500,36017970500,"Census Tract 9705, Chenango County, New York",41623,3698,
1400000US36017970601,36017970601,"Census Tract 9706.01, Chenango County, New York",45577,4074,
1400000US36017970602,36017970602,"Census Tract 9706.02, Chenango County, New York",50757,9453,
1400000US36017970700,36017970700,"Census Tract 9707, Chenango County, New York",46111,6871,
1400000US36017970801,36017970801,"Census Tract 9708.01, Chenango County, New York",49813,6365,
1400000US36017970802,36017970802,"Census Tract 9708.02, Chenango County, New York",50063,7006,
1400000US36017970900,36017970900,"Census Tract 9709, Chenango County, New York",40451,3789,
1400000US36017971000,36017971000,"Census Tract 9710, Chenango County, New York",53438,6227,
1400000US36019100100,36019100100,"Census Tract 1001, Clinton County, New York",51865,4802,
1400000US36019100200,36019100200,"Census Tract 1002, Clinton County, New York",58750,5409,
1400000US36019100300,36019100300,"Census Tract 1003, Clinton County, New York",45113,6217,
1400000US36019100400,36019100400,"Census Tract 1004, Clinton County, New York",44904,5922,
1400000US36019100600,36019100600,"Census Tract 1006, Clinton County, New York",58955,7779,
1400000US36019100700,36019100700,"Census Tract 1007, Clinton County, New York",57277,11848,
1400000US36019100800,36019100800,"Census Tract 1008, Clinton County, New York",55625,5794,
1400000US36019100900,36019100900,"Census Tract 1009, Clinton County, New York",35000,4857,
1400000US36019101000,36019101000,"Census Tract 1010, Clinton County, New York",71678,7098,
1400000US36019101100,36019101100,"Census Tract 1011, Clinton County, New York",-,**,
1400000US36019101300,36019101300,"Census Tract 1013, Clinton County, New York",22708,5246,
1400000US36019101400,36019101400,"Census Tract 1014, Clinton County, New York",40625,9795,
1400000US36019101600,36019101600,"Census Tract 1016, Clinton County, New York",46563,9534,
1400000US36019101700,36019101700,"Census Tract 1017, Clinton County, New York",64228,10015,
1400000US36019101800,36019101800,"Census Tract 1018, Clinton County, New York",55274,4675,
1400000US36019101900,36019101900,"Census Tract 1019, Clinton County, New York",66111,8542,
1400000US36019102000,36019102000,"Census Tract 1020, Clinton County, New York",44724,3591,
1400000US36019102100,36019102100,"Census Tract 1021, Clinton County, New York",54191,10259,
1400000US36019102200,36019102200,"Census Tract 1022, Clinton County, New York",27520,8636,
1400000US36021000100,36021000100,"Census Tract 1, Columbia County, New York",53929,10063,
1400000US36021000200,36021000200,"Census Tract 2, Columbia County, New York",74167,8022,
1400000US36021000300,36021000300,"Census Tract 3, Columbia County, New York",78885,4036,
1400000US36021000401,36021000401,"Census Tract 4.01, Columbia County, New York",72500,17609,
1400000US36021000402,36021000402,"Census Tract 4.02, Columbia County, New York",79655,19340,
1400000US36021000500,36021000500,"Census Tract 5, Columbia County, New York",64358,7540,
1400000US36021000600,36021000600,"Census Tract 6, Columbia County, New York",54406,7670,
1400000US36021000700,36021000700,"Census Tract 7, Columbia County, New York",60250,12768,
1400000US36021000800,36021000800,"Census Tract 8, Columbia County, New York",72500,22477,
1400000US36021000900,36021000900,"Census Tract 9, Columbia County, New York",83750,33373,
1400000US36021001000,36021001000,"Census Tract 10, Columbia County, New York",51329,5766,
1400000US36021001100,36021001100,"Census Tract 11, Columbia County, New York",44401,5086,
1400000US36021001200,36021001200,"Census Tract 12, Columbia County, New York",31184,6671,
1400000US36021001300,36021001300,"Census Tract 13, Columbia County, New York",41152,10009,
1400000US36021001400,36021001400,"Census Tract 14, Columbia County, New York",52429,6615,
1400000US36021001500,36021001500,"Census Tract 15, Columbia County, New York",57895,15598,
1400000US36021001600,36021001600,"Census Tract 16, Columbia County, New York",66062,6721,
1400000US36021001700,36021001700,"Census Tract 17, Columbia County, New York",62045,9441,
1400000US36021001800,36021001800,"Census Tract 18, Columbia County, New York",65230,2658,
1400000US36021001900,36021001900,"Census Tract 19, Columbia County, New York",63276,8865,
1400000US36021002000,36021002000,"Census Tract 20, Columbia County, New York",60917,9373,
1400000US36023970100,36023970100,"Census Tract 9701, Cortland County, New York",51563,4153,
1400000US36023970200,36023970200,"Census Tract 9702, Cortland County, New York",56808,5417,
1400000US36023970300,36023970300,"Census Tract 9703, Cortland County, New York",55179,12980,
1400000US36023970400,36023970400,"Census Tract 9704, Cortland County, New York",58199,7557,
1400000US36023970500,36023970500,"Census Tract 9705, Cortland County, New York",43741,2116,
1400000US36023970600,36023970600,"Census Tract 9706, Cortland County, New York",26194,6168,
1400000US36023970700,36023970700,"Census Tract 9707, Cortland County, New York",44668,9035,
1400000US36023970800,36023970800,"Census Tract 9708, Cortland County, New York",31875,18753,
1400000US36023970900,36023970900,"Census Tract 9709, Cortland County, New York",33750,3901,
1400000US36023971000,36023971000,"Census Tract 9710, Cortland County, New York",54179,4933,
1400000US36023971100,36023971100,"Census Tract 9711, Cortland County, New York",47443,2144,
1400000US36023971200,36023971200,"Census Tract 9712, Cortland County, New York",57007,4002,
1400000US36025970100,36025970100,"Census Tract 9701, Delaware County, New York",47956,7936,
1400000US36025970200,36025970200,"Census Tract 9702, Delaware County, New York",53214,5031,
1400000US36025970300,36025970300,"Census Tract 9703, Delaware County, New York",58704,10923,
1400000US36025970400,36025970400,"Census Tract 9704, Delaware County, New York",40672,6762,
1400000US36025970500,36025970500,"Census Tract 9705, Delaware County, New York",44973,5143,
1400000US36025970600,36025970600,"Census Tract 9706, Delaware County, New York",37063,10057,
1400000US36025970700,36025970700,"Census Tract 9707, Delaware County, New York",46118,6143,
1400000US36025970800,36025970800,"Census Tract 9708, Delaware County, New York",45208,4724,
1400000US36025970900,36025970900,"Census Tract 9709, Delaware County, New York",-,**,
1400000US36025971000,36025971000,"Census Tract 9710, Delaware County, New York",47500,4668,
1400000US36025971100,36025971100,"Census Tract 9711, Delaware County, New York",44926,7013,
1400000US36025971200,36025971200,"Census Tract 9712, Delaware County, New York",47833,9826,
1400000US36025971300,36025971300,"Census Tract 9713, Delaware County, New York",43548,6826,
1400000US36025971400,36025971400,"Census Tract 9714, Delaware County, New York",43377,8340,
1400000US36027010000,36027010000,"Census Tract 100, Dutchess County, New York",56222,7115,
1400000US36027020003,36027020003,"Census Tract 200.03, Dutchess County, New York",89024,13834,
1400000US36027020004,36027020004,"Census Tract 200.04, Dutchess County, New York",105500,25557,
1400000US36027020005,36027020005,"Census Tract 200.05, Dutchess County, New York",98851,9961,
1400000US36027030000,36027030000,"Census Tract 300, Dutchess County, New York",92117,6759,
1400000US36027040001,36027040001,"Census Tract 400.01, Dutchess County, New York",64347,6074,
1400000US36027040003,36027040003,"Census Tract 400.03, Dutchess County, New York",75811,6640,
1400000US36027050102,36027050102,"Census Tract 501.02, Dutchess County, New York",77228,14026,
1400000US36027050103,36027050103,"Census Tract 501.03, Dutchess County, New York",110471,12351,
1400000US36027050104,36027050104,"Census Tract 501.04, Dutchess County, New York",134758,26344,
1400000US36027050203,36027050203,"Census Tract 502.03, Dutchess County, New York",79441,16620,
1400000US36027050204,36027050204,"Census Tract 502.04, Dutchess County, New York",96220,16979,
1400000US36027050205,36027050205,"Census Tract 502.05, Dutchess County, New York",101629,18294,
1400000US36027060100,36027060100,"Census Tract 601, Dutchess County, New York",91866,21303,
1400000US36027060201,36027060201,"Census Tract 602.01, Dutchess County, New York",64375,11260,
1400000US36027060202,36027060202,"Census Tract 602.02, Dutchess County, New York",69813,12420,
1400000US36027060301,36027060301,"Census Tract 603.01, Dutchess County, New York",95243,9478,
1400000US36027060302,36027060302,"Census Tract 603.02, Dutchess County, New York",99583,22109,
1400000US36027060400,36027060400,"Census Tract 604, Dutchess County, New York",54816,7400,
1400000US36027070101,36027070101,"Census Tract 701.01, Dutchess County, New York",72527,8957,
1400000US36027070102,36027070102,"Census Tract 701.02, Dutchess County, New York",76270,7152,
1400000US36027070201,36027070201,"Census Tract 702.01, Dutchess County, New York",61534,22745,
1400000US36027070301,36027070301,"Census Tract 703.01, Dutchess County, New York",74738,6914,
1400000US36027070401,36027070401,"Census Tract 704.01, Dutchess County, New York",60179,17375,
1400000US36027080103,36027080103,"Census Tract 801.03, Dutchess County, New York",101359,8813,
1400000US36027080104,36027080104,"Census Tract 801.04, Dutchess County, New York",89808,20017,
1400000US36027080201,36027080201,"Census Tract 802.01, Dutchess County, New York",109010,8474,
1400000US36027080202,36027080202,"Census Tract 802.02, Dutchess County, New York",99710,22380,
1400000US36027090000,36027090000,"Census Tract 900, Dutchess County, New York",65529,8049,
1400000US36027100000,36027100000,"Census Tract 1000, Dutchess County, New York",63438,9000,
1400000US36027110003,36027110003,"Census Tract 1100.03, Dutchess County, New York",100671,22217,
1400000US36027110004,36027110004,"Census Tract 1100.04, Dutchess County, New York",79236,9749,
1400000US36027110005,36027110005,"Census Tract 1100.05, Dutchess County, New York",58780,8407,
1400000US36027120000,36027120000,"Census Tract 1200, Dutchess County, New York",64673,5060,
1400000US36027130003,36027130003,"Census Tract 1300.03, Dutchess County, New York",65873,10212,
1400000US36027130004,36027130004,"Census Tract 1300.04, Dutchess County, New York",104605,10738,
1400000US36027130005,36027130005,"Census Tract 1300.05, Dutchess County, New York",82230,10874,
1400000US36027140101,36027140101,"Census Tract 1401.01, Dutchess County, New York",64286,21870,
1400000US36027140200,36027140200,"Census Tract 1402, Dutchess County, New York",58844,5594,
1400000US36027140300,36027140300,"Census Tract 1403, Dutchess County, New York",50302,7110,
1400000US36027140400,36027140400,"Census Tract 1404, Dutchess County, New York",109112,11028,
1400000US36027140500,36027140500,"Census Tract 1405, Dutchess County, New York",62743,11167,
1400000US36027140602,36027140602,"Census Tract 1406.02, Dutchess County, New York",78424,6440,
1400000US36027140700,36027140700,"Census Tract 1407, Dutchess County, New York",85647,4848,
1400000US36027140801,36027140801,"Census Tract 1408.01, Dutchess County, New York",70000,9417,
1400000US36027150003,36027150003,"Census Tract 1500.03, Dutchess County, New York",51688,10590,
1400000US36027150004,36027150004,"Census Tract 1500.04, Dutchess County, New York",94961,20605,
1400000US36027150005,36027150005,"Census Tract 1500.05, Dutchess County, New York",75708,10683,
1400000US36027150006,36027150006,"Census Tract 1500.06, Dutchess County, New York",50667,8246,
1400000US36027160003,36027160003,"Census Tract 1600.03, Dutchess County, New York",65288,13124,
1400000US36027160004,36027160004,"Census Tract 1600.04, Dutchess County, New York",73098,10564,
1400000US36027160005,36027160005,"Census Tract 1600.05, Dutchess County, New York",58125,21102,
1400000US36027170000,36027170000,"Census Tract 1700, Dutchess County, New York",67538,8624,
1400000US36027180001,36027180001,"Census Tract 1800.01, Dutchess County, New York",87841,16948,
1400000US36027190101,36027190101,"Census Tract 1901.01, Dutchess County, New York",83043,11005,
1400000US36027190102,36027190102,"Census Tract 1901.02, Dutchess County, New York",72938,3857,
1400000US36027190203,36027190203,"Census Tract 1902.03, Dutchess County, New York",85417,9020,
1400000US36027190204,36027190204,"Census Tract 1902.04, Dutchess County, New York",100600,10591,
1400000US36027190301,36027190301,"Census Tract 1903.01, Dutchess County, New York",75610,6818,
1400000US36027190401,36027190401,"Census Tract 1904.01, Dutchess County, New York",75208,19774,
1400000US36027190402,36027190402,"Census Tract 1904.02, Dutchess County, New York",73750,12534,
1400000US36027200001,36027200001,"Census Tract 2000.01, Dutchess County, New York",71222,10907,
1400000US36027200002,36027200002,"Census Tract 2000.02, Dutchess County, New York",57450,10378,
1400000US36027210101,36027210101,"Census Tract 2101.01, Dutchess County, New York",49318,10830,
1400000US36027210201,36027210201,"Census Tract 2102.01, Dutchess County, New York",59706,24535,
1400000US36027210301,36027210301,"Census Tract 2103.01, Dutchess County, New York",66852,11453,
1400000US36027220100,36027220100,"Census Tract 2201, Dutchess County, New York",22448,3589,
1400000US36027220201,36027220201,"Census Tract 2202.01, Dutchess County, New York",31533,4549,
1400000US36027220300,36027220300,"Census Tract 2203, Dutchess County, New York",27379,7822,
1400000US36027220700,36027220700,"Census Tract 2207, Dutchess County, New York",36630,8819,
1400000US36027220801,36027220801,"Census Tract 2208.01, Dutchess County, New York",37887,5429,
1400000US36027220901,36027220901,"Census Tract 2209.01, Dutchess County, New York",51471,9911,
1400000US36027221001,36027221001,"Census Tract 2210.01, Dutchess County, New York",86250,12987,
1400000US36027221100,36027221100,"Census Tract 2211, Dutchess County, New York",38953,6550,
1400000US36027300000,36027300000,"Census Tract 3000, Dutchess County, New York",47148,9811,
1400000US36027410000,36027410000,"Census Tract 4100, Dutchess County, New York",66250,18879,
1400000US36027610000,36027610000,"Census Tract 6100, Dutchess County, New York",-,**,
1400000US36027640001,36027640001,"Census Tract 6400.01, Dutchess County, New York",-,**,
1400000US36027640002,36027640002,"Census Tract 6400.02, Dutchess County, New York",22188,11187,
1400000US36029000110,36029000110,"Census Tract 1.10, Erie County, New York",37250,7618,
1400000US36029000200,36029000200,"Census Tract 2, Erie County, New York",31625,5778,
1400000US36029000500,36029000500,"Census Tract 5, Erie County, New York",33086,12282,
1400000US36029000600,36029000600,"Census Tract 6, Erie County, New York",50017,5503,
1400000US36029000700,36029000700,"Census Tract 7, Erie County, New York",59635,7230,
1400000US36029000800,36029000800,"Census Tract 8, Erie County, New York",48293,7550,
1400000US36029000900,36029000900,"Census Tract 9, Erie County, New York",44288,3679,
1400000US36029001000,36029001000,"Census Tract 10, Erie County, New York",37746,9890,
1400000US36029001100,36029001100,"Census Tract 11, Erie County, New York",30227,5049,
1400000US36029001402,36029001402,"Census Tract 14.02, Erie County, New York",21520,1631,
1400000US36029001500,36029001500,"Census Tract 15, Erie County, New York",27500,16632,
1400000US36029001600,36029001600,"Census Tract 16, Erie County, New York",13327,3843,
1400000US36029001700,36029001700,"Census Tract 17, Erie County, New York",27115,7784,
1400000US36029001900,36029001900,"Census Tract 19, Erie County, New York",39692,3104,
1400000US36029002300,36029002300,"Census Tract 23, Erie County, New York",23573,1743,
1400000US36029002400,36029002400,"Census Tract 24, Erie County, New York",31465,1868,
1400000US36029002502,36029002502,"Census Tract 25.02, Erie County, New York",26741,11621,
1400000US36029002702,36029002702,"Census Tract 27.02, Erie County, New York",14221,4052,
1400000US36029002800,36029002800,"Census Tract 28, Erie County, New York",21997,4657,
1400000US36029002900,36029002900,"Census Tract 29, Erie County, New York",21786,7503,
1400000US36029003000,36029003000,"Census Tract 30, Erie County, New York",19915,4997,
1400000US36029003100,36029003100,"Census Tract 31, Erie County, New York",17296,10266,
1400000US36029003301,36029003301,"Census Tract 33.01, Erie County, New York",26835,7198,
1400000US36029003302,36029003302,"Census Tract 33.02, Erie County, New York",21424,2398,
1400000US36029003400,36029003400,"Census Tract 34, Erie County, New York",28191,7298,
1400000US36029003500,36029003500,"Census Tract 35, Erie County, New York",14898,3529,
1400000US36029003600,36029003600,"Census Tract 36, Erie County, New York",18092,6501,
1400000US36029003700,36029003700,"Census Tract 37, Erie County, New York",19827,5217,
1400000US36029003800,36029003800,"Census Tract 38, Erie County, New York",26067,2090,
1400000US36029003901,36029003901,"Census Tract 39.01, Erie County, New York",27602,4401,
1400000US36029004001,36029004001,"Census Tract 40.01, Erie County, New York",22607,3755,
1400000US36029004100,36029004100,"Census Tract 41, Erie County, New York",29792,4156,
1400000US36029004200,36029004200,"Census Tract 42, Erie County, New York",26006,6168,
1400000US36029004300,36029004300,"Census Tract 43, Erie County, New York",32963,6273,
1400000US36029004401,36029004401,"Census Tract 44.01, Erie County, New York",29489,5184,
1400000US36029004402,36029004402,"Census Tract 44.02, Erie County, New York",15282,6997,
1400000US36029004500,36029004500,"Census Tract 45, Erie County, New York",61223,8427,
1400000US36029004601,36029004601,"Census Tract 46.01, Erie County, New York",43633,5988,
1400000US36029004602,36029004602,"Census Tract 46.02, Erie County, New York",-,**,
1400000US36029004700,36029004700,"Census Tract 47, Erie County, New York",32087,3610,
1400000US36029004800,36029004800,"Census Tract 48, Erie County, New York",68254,6486,
1400000US36029004900,36029004900,"Census Tract 49, Erie County, New York",45031,7790,
1400000US36029005000,36029005000,"Census Tract 50, Erie County, New York",34694,8138,
1400000US36029005100,36029005100,"Census Tract 51, Erie County, New York",38479,9763,
1400000US36029005201,36029005201,"Census Tract 52.01, Erie County, New York",46147,9263,
1400000US36029005202,36029005202,"Census Tract 52.02, Erie County, New York",34292,5229,
1400000US36029005300,36029005300,"Census Tract 53, Erie County, New York",33529,16402,
1400000US36029005400,36029005400,"Census Tract 54, Erie County, New York",56964,14351,
1400000US36029005500,36029005500,"Census Tract 55, Erie County, New York",21977,8225,
1400000US36029005600,36029005600,"Census Tract 56, Erie County, New York",29949,6217,
1400000US36029005700,36029005700,"Census Tract 57, Erie County, New York",24560,8464,
1400000US36029005801,36029005801,"Census Tract 58.01, Erie County, New York",37587,7964,
1400000US36029005802,36029005802,"Census Tract 58.02, Erie County, New York",24460,7215,
1400000US36029005900,36029005900,"Census Tract 59, Erie County, New York",20227,5563,
1400000US36029006100,36029006100,"Census Tract 61, Erie County, New York",26136,6684,
1400000US36029006201,36029006201,"Census Tract 62.01, Erie County, New York",-,**,
1400000US36029006301,36029006301,"Census Tract 63.01, Erie County, New York",54205,4719,
1400000US36029006302,36029006302,"Census Tract 63.02, Erie County, New York",69224,10133,
1400000US36029006501,36029006501,"Census Tract 65.01, Erie County, New York",45584,5259,
1400000US36029006601,36029006601,"Census Tract 66.01, Erie County, New York",31688,10121,
1400000US36029006602,36029006602,"Census Tract 66.02, Erie County, New York",34750,13526,
1400000US36029006701,36029006701,"Census Tract 67.01, Erie County, New York",41607,12311,
1400000US36029006702,36029006702,"Census Tract 67.02, Erie County, New York",32988,10363,
1400000US36029006800,36029006800,"Census Tract 68, Erie County, New York",41250,16665,
1400000US36029006901,36029006901,"Census Tract 69.01, Erie County, New York",19311,4522,
1400000US36029006902,36029006902,"Census Tract 69.02, Erie County, New York",19955,4784,
1400000US36029007000,36029007000,"Census Tract 70, Erie County, New York",20337,4037,
1400000US36029007101,36029007101,"Census Tract 71.01, Erie County, New York",16882,4099,
1400000US36029007102,36029007102,"Census Tract 71.02, Erie County, New York",13925,3517,
1400000US36029007202,36029007202,"Census Tract 72.02, Erie County, New York",43015,5090,
1400000US36029007302,36029007302,"Census Tract 73.02, Erie County, New York",80957,7133,
1400000US36029007303,36029007303,"Census Tract 73.03, Erie County, New York",63169,14002,
1400000US36029007304,36029007304,"Census Tract 73.04, Erie County, New York",95388,9965,
1400000US36029007600,36029007600,"Census Tract 76, Erie County, New York",54884,4169,
1400000US36029007700,36029007700,"Census Tract 77, Erie County, New York",41262,8160,
1400000US36029007800,36029007800,"Census Tract 78, Erie County, New York",51397,7435,
1400000US36029007901,36029007901,"Census Tract 79.01, Erie County, New York",66020,6610,
1400000US36029007902,36029007902,"Census Tract 79.02, Erie County, New York",54668,3616,
1400000US36029007903,36029007903,"Census Tract 79.03, Erie County, New York",61354,6658,
1400000US36029007904,36029007904,"Census Tract 79.04, Erie County, New York",59875,8521,
1400000US36029007905,36029007905,"Census Tract 79.05, Erie County, New York",58694,6978,
1400000US36029008001,36029008001,"Census Tract 80.01, Erie County, New York",56612,9606,
1400000US36029008002,36029008002,"Census Tract 80.02, Erie County, New York",57378,6410,
1400000US36029008003,36029008003,"Census Tract 80.03, Erie County, New York",53976,4697,
1400000US36029008101,36029008101,"Census Tract 81.01, Erie County, New York",51639,6578,
1400000US36029008102,36029008102,"Census Tract 81.02, Erie County, New York",66103,9825,
1400000US36029008201,36029008201,"Census Tract 82.01, Erie County, New York",51081,3646,
1400000US36029008202,36029008202,"Census Tract 82.02, Erie County, New York",46226,3952,
1400000US36029008300,36029008300,"Census Tract 83, Erie County, New York",23415,6156,
1400000US36029008400,36029008400,"Census Tract 84, Erie County, New York",41534,7182,
1400000US36029008500,36029008500,"Census Tract 85, Erie County, New York",48724,4850,
1400000US36029008600,36029008600,"Census Tract 86, Erie County, New York",55570,4910,
1400000US36029008700,36029008700,"Census Tract 87, Erie County, New York",49351,6910,
1400000US36029008800,36029008800,"Census Tract 88, Erie County, New York",45804,5109,
1400000US36029008900,36029008900,"Census Tract 89, Erie County, New York",65871,4387,
1400000US36029009004,36029009004,"Census Tract 90.04, Erie County, New York",75781,8492,
1400000US36029009006,36029009006,"Census Tract 90.06, Erie County, New York",80989,4575,
1400000US36029009007,36029009007,"Census Tract 90.07, Erie County, New York",136413,26622,
1400000US36029009008,36029009008,"Census Tract 90.08, Erie County, New York",63661,17896,
1400000US36029009009,36029009009,"Census Tract 90.09, Erie County, New York",82857,11439,
1400000US36029009010,36029009010,"Census Tract 90.10, Erie County, New York",96232,9649,
1400000US36029009104,36029009104,"Census Tract 91.04, Erie County, New York",92125,10575,
1400000US36029009106,36029009106,"Census Tract 91.06, Erie County, New York",70170,9917,
1400000US36029009107,36029009107,"Census Tract 91.07, Erie County, New York",59190,7762,
1400000US36029009109,36029009109,"Census Tract 91.09, Erie County, New York",60938,11742,
1400000US36029009110,36029009110,"Census Tract 91.10, Erie County, New York",-,**,
1400000US36029009112,36029009112,"Census Tract 91.12, Erie County, New York",25532,4927,
1400000US36029009113,36029009113,"Census Tract 91.13, Erie County, New York",94792,14252,
1400000US36029009114,36029009114,"Census Tract 91.14, Erie County, New York",80718,11812,
1400000US36029009115,36029009115,"Census Tract 91.15, Erie County, New York",31146,4907,
1400000US36029009116,36029009116,"Census Tract 91.16, Erie County, New York",49583,14593,
